YearWeek,predicted_weekly_sale
201250,9212.120000000006
201250,17971.740000000013
201250,680.9999999999998
201250,10631.160000000007
201250,2530.51
201250,40.92000000000001
201250,16400.89
201250,405.8399999999999
201250,5295.000000000001
201250,850.9200000000001
201250,1293.6
201250,13785.929999999991
201250,1934.3900000000006
201250,94272.05566473819
201250,7986.959999999996
201250,34139.97999999999
201250,21718.71
201250,36081.520000000026
201250,63787.11999999997
201250,7320.479999999997
201250,6994.399999999995
201250,49707.559999999976
201250,97444.15000000007
201250,55472.45999999999
201250,153676.5300000001
201250,90573.64999999998
201250,78479.15999999995
201250,125039.73998911334
201250,37113.20999999998
201250,39844.82000000001
201250,12080.850000000004
201250,79.99999999999997
201251,21614.52999999999
201251,65615.36000000006
201251,13667.879999999994
201251,38266.469999999994
201251,24990.390000000007
201251,10022.400000000001
201251,111785.36000000006
201251,41917.55999999996
201251,45445.25000000002
201251,26285.269999999982
201251,31670.37999999998
201251,10830.480000000005
201251,37857.87999999999
201251,28845.680000000008
201251,6237.729999999994
201251,8149.440000000006
201251,31940.81999999999
201251,878.7999999999996
201251,5524.270000000002
201251,13551.979999999992
201251,13487.980000000009
201251,17191.96
201251,4818.810000000004
201251,15195.720000000001
201251,14182.510000000007
201251,5131.929999999998
201251,579.7499999999998
201251,12848.119999999994
201251,2829.740000000001
201251,3432.0800000000004
201251,24739.069999999985
201251,12565.34
201251,17933.000000000004
201251,1555.9300000000003
201251,1560.9499999999998
201251,2566.4199999999996
201251,67590.65000000002
201251,67450.08000000003
201251,4164.379999999999
201251,6786.969999999995
201251,9212.120000000006
201251,33643.26000000002
201251,88.99999999999999
201251,928.0000000000001
201251,10631.160000000007
201251,2377.0799999999995
201251,24.24
201251,48876.90999999998
201251,405.8399999999999
201251,3380.000000000001
201251,7217.790000000001
201251,1029.6000000000004
201251,14855.89999999999
201251,1934.3900000000006
201251,180099.39999999997
201251,7986.959999999996
201251,45342.20999999999
201251,22615.850000000006
201251,36081.520000000026
201251,30132.39999999999
201251,7320.479999999997
201251,4058.169999999998
201251,68503.08999999998
201251,116538.94000000009
201251,69193.15999999996
201251,153676.5300000001
201251,90573.64999999998
201251,78479.15999999995
201251,110870.94000000002
201251,51034.119999999995
201251,51034.119999999995
201251,11737.350000000004
201251,19.999999999999996
201252,15959.860000000006
201252,65615.36000000006
201252,8560.38
201252,37371.21999999997
201252,24990.390000000007
201252,6629.599999999995
201252,52526.66999999996
201252,41524.66999999998
201252,41634.68999999997
201252,41634.68999999997
201252,23541.719999999987
201252,7699.000000000003
201252,40940.78000000001
201252,25846.860000000022
201252,7157.239999999999
201252,10328.620000000003
201252,4381.17
201252,878.7999999999996
201252,5524.270000000002
201252,7329.410000000004
201252,13487.980000000009
201252,23757.52000000001
201252,4818.810000000004
201252,15195.720000000001
201252,3997.9399999999987
201252,734.9000000000001
201252,674.0799999999998
201252,12848.119999999994
201252,2829.740000000001
201252,2247.9000000000005
201252,10006.979999999992
201252,4914.090000000003
201252,10554.130000000003
201252,1555.9300000000003
201252,1560.9499999999998
201252,2004.0199999999993
201252,54364.239999999954
201252,55520.06000000002
201252,1094.7
201252,6786.969999999995
201252,5260.670000000004
201252,24492.77000000001
201252,1100.9999999999998
201252,10631.160000000007
201252,2377.0799999999995
201252,24.24
201252,16400.89
201252,1144.5300000000002
201252,4354.999999999997
201252,1522.3200000000006
201252,246.3999999999999
201252,5050.320000000001
201252,1934.3900000000006
201252,59732.61000000002
201252,7986.959999999996
201252,33317.120000000024
201252,22615.850000000006
201252,36081.520000000026
201252,28826.710000000014
201252,7320.479999999997
201252,4058.169999999998
201252,58802.889999999985
201252,116538.94000000009
201252,48263.58999999998
201252,120037.40000000007
201252,56588.20000000004
201252,48990.49999999997
201252,93676.95000000003
201252,51034.119999999995
201252,51034.119999999995
201252,11737.350000000004
201252,12.0
20131,18461.179999999986
20131,41556.23000000002
20131,10237.779999999993
20131,36550.45999999997
20131,18583.43
20131,1980.3500000000001
20131,10669.320000000003
20131,40098.84
20131,28388.249999999978
20131,37507.44000000002
20131,18717.52999999999
20131,7642.109999999998
20131,36321.69
20131,10156.910000000002
20131,6365.9100000000035
20131,7585.7000000000035
20131,20951.489999999998
20131,758.08
20131,3937.590000000003
20131,6843.129999999997
20131,5625.799999999999
20131,23757.52000000001
20131,2918.7200000000007
20131,10930.070000000002
20131,4369.569999999999
20131,1030.7999999999997
20131,401.24999999999994
20131,2884.319999999999
20131,1688.0600000000004
20131,1048.5599999999997
20131,5637.520000000001
20131,2511.8300000000004
20131,7074.500000000005
20131,1380.5400000000004
20131,630.2499999999998
20131,1818.3999999999994
20131,68108.81999999995
20131,61387.359999999986
20131,914.9699999999998
20131,4733.359999999997
20131,2812.6600000000008
20131,15338.849999999993
20131,434.0000000000001
20131,10657.289999999992
20131,2028.5999999999997
20131,157.6
20131,8142.699999999997
20131,632.8099999999998
20131,3399.999999999999
20131,381.33000000000004
20131,1284.8000000000002
20131,4382.76
20131,3016.280000000001
20131,39235.38999999999
20131,12258.349999999993
20131,31186.000000000004
20131,19404.900000000012
20131,30862.25000000001
20131,18275.609999999993
20131,6001.079999999997
20131,3276.810000000001
20131,56985.40999999997
20131,86242.67999999998
20131,64022.49000000002
20131,120037.40000000007
20131,78517.15999999997
20131,65203.30999999997
20131,119807.62999999999
20131,33541.12000000001
20131,39844.82000000001
20131,11112.009999999997
20132,15984.23999999999
20132,43753.430000000015
20132,10237.779999999993
20132,36550.45999999997
20132,14373.010000000007
20132,3665.250000000002
20132,9194.609999999993
20132,40098.84
20132,25957.89000000002
20132,37507.44000000002
20132,18717.52999999999
20132,7634.969999999997
20132,38000.25000000001
20132,10156.910000000002
20132,6766.529999999995
20132,6989.429999999998
20132,20951.489999999998
20132,758.08
20132,3937.590000000003
20132,6843.129999999997
20132,5625.799999999999
20132,18537.409999999985
20132,2918.7200000000007
20132,10930.070000000002
20132,4369.569999999999
20132,1030.7999999999997
20132,368.0799999999999
20132,2499.7199999999993
20132,1688.0600000000004
20132,1098.92
20132,5637.520000000001
20132,2930.0200000000004
20132,8022.639999999994
20132,1380.5400000000004
20132,756.9999999999998
20132,1956.4500000000005
20132,68831.46000000002
20132,61166.26000000001
20132,3655.4999999999995
20132,5199.689999999997
20132,3171.0000000000014
20132,16304.599999999995
20132,587.0000000000002
20132,10657.289999999992
20132,2028.5999999999997
20132,8142.699999999997
20132,905.6800000000002
20132,1699.9999999999993
20132,205.87000000000003
20132,941.5999999999998
20132,3326.3499999999985
20132,2951.080000000001
20132,37248.53999999999
20132,10315.099999999995
20132,31186.000000000004
20132,19404.900000000012
20132,30862.25000000001
20132,18275.609999999993
20132,6310.73
20132,3643.399999999998
20132,45365.87999999996
20132,86242.67999999998
20132,69193.15999999996
20132,155731.37000000005
20132,77365.49000000008
20132,60983.85
20132,125039.73998911334
20132,33541.12000000001
20132,39862.65999999999
20132,11112.009999999997
20133,18461.179999999986
20133,43753.430000000015
20133,10237.779999999993
20133,36550.45999999997
20133,18583.43
20133,1980.3500000000001
20133,9333.430000000002
20133,37204.71999999997
20133,28388.249999999978
20133,37507.44000000002
20133,18717.52999999999
20133,7642.109999999998
20133,36321.69
20133,8633.439999999995
20133,6365.9100000000035
20133,6989.429999999998
20133,19633.63999999999
20133,758.08
20133,3937.590000000003
20133,6843.129999999997
20133,5625.799999999999
20133,23757.52000000001
20133,2918.7200000000007
20133,11718.410000000007
20133,4369.569999999999
20133,945.8500000000001
20133,401.24999999999994
20133,2884.319999999999
20133,1842.1999999999998
20133,1048.5599999999997
20133,5637.520000000001
20133,2511.8300000000004
20133,7074.500000000005
20133,1380.5400000000004
20133,804.0000000000001
20133,2136.4
20133,68108.81999999995
20133,61166.26000000001
20133,914.9699999999998
20133,4421.869999999997
20133,2812.6600000000008
20133,11.970000000000002
20133,15338.849999999993
20133,434.0000000000001
20133,7822.679999999997
20133,1634.61
20133,157.6
20133,8142.699999999997
20133,3030.5099999999984
20133,2730.0000000000005
20133,205.87000000000003
20133,941.5999999999998
20133,4382.76
20133,2366.75
20133,37526.8
20133,12258.349999999993
20133,31186.000000000004
20133,20158.890000000014
20133,31938.389999999996
20133,18049.719999999987
20133,6001.079999999997
20133,2622.3900000000003
20133,45365.87999999996
20133,82674.87000000002
20133,67204.16999999994
20133,120037.40000000007
20133,66943.18999999996
20133,66759.50000000003
20133,119053.79999999997
20133,33541.12000000001
20133,36082.73999999998
20133,10648.559999999998
20134,18378.160000000003
20134,41556.23000000002
20134,10689.96999999999
20134,36550.45999999997
20134,16984.329999999998
20134,2189.8500000000004
20134,9333.430000000002
20134,37204.71999999997
20134,28388.249999999978
20134,37507.44000000002
20134,18717.52999999999
20134,9296.130000000005
20134,38000.25000000001
20134,8450.28
20134,2485.7599999999993
20134,6933.699999999995
20134,2047.2800000000007
20134,714.2099999999998
20134,3937.590000000003
20134,6843.129999999997
20134,5593.639999999997
20134,18537.409999999985
20134,2918.7200000000007
20134,11718.410000000007
20134,4369.569999999999
20134,945.8500000000001
20134,416.47999999999996
20134,3196.860000000001
20134,1842.1999999999998
20134,960.3999999999996
20134,5637.520000000001
20134,2350.289999999999
20134,8022.639999999994
20134,1380.5400000000004
20134,1.0
20134,2136.4
20134,68108.81999999995
20134,61387.359999999986
20134,914.9699999999998
20134,5940.459999999996
20134,2812.6600000000008
20134,16304.599999999995
20134,1008.0000000000002
20134,8912.939999999995
20134,1634.61
20134,13.279999999999998
20134,8142.699999999997
20134,3030.5099999999984
20134,1699.9999999999993
20134,205.87000000000003
20134,941.5999999999998
20134,4382.76
20134,3016.280000000001
20134,37526.8
20134,10315.099999999995
20134,33041.49000000003
20134,20158.890000000014
20134,32742.739999999983
20134,25743.290000000015
20134,7759.710000000003
20134,2622.3900000000003
20134,45365.87999999996
20134,82674.87000000002
20134,64022.49000000002
20134,129648.25000000001
20134,85257.30999999997
20134,66759.50000000003
20134,125039.73998911334
20134,36166.13000000002
20134,36082.73999999998
20134,10648.559999999998
20134,79.99999999999997
20135,20113.030000000006
20135,44259.58999999997
20135,10689.96999999999
20135,44936.95999999996
20135,23453.32000000001
20135,4162.420000000004
20135,20690.009999999984
20135,40069.46999999998
20135,25957.89000000002
20135,37507.44000000002
20135,28315.699999999986
20135,9612.870000000003
20135,34312.26
20135,8450.28
20135,10013.689999999997
20135,6933.699999999995
20135,19633.63999999999
20135,607.2200000000001
20135,5569.540000000002
20135,10083.359999999993
20135,7974.819999999994
20135,18537.409999999985
20135,7077.439999999998
20135,10930.070000000002
20135,7204.209999999996
20135,919.1099999999998
20135,416.47999999999996
20135,2191.8199999999997
20135,2489.0799678596104
20135,960.3999999999996
20135,8802.92
20135,4894.829999999998
20135,15369.770000000002
20135,1706.35
20135,947.9999999999997
20135,2141.09
20135,72533.52000000003
20135,67574.43000000004
20135,3655.4999999999995
20135,6553.640000000001
20135,3075.780000000003
20135,11.970000000000002
20135,20164.480000000003
20135,248.99999999999994
20135,10141.3
20135,2377.0799999999995
20135,20.880000000000003
20135,13415.73
20135,3867.0499999999984
20135,3679.9999999999986
20135,133.50999999999993
20135,949.8000000000003
20135,7360.800000000007
20135,3950.100000000003
20135,62524.579999999965
20135,12320.57
20135,45342.20999999999
20135,22615.850000000006
20135,31164.040000000015
20135,22840.11999999998
20135,6213.610000000001
20135,3643.399999999998
20135,62168.80000000001
20135,91629.15999999997
20135,69193.15999999996
20135,153676.5300000001
20135,67092.88999999998
20135,65667.97999999997
20135,110870.94000000002
20135,37654.83999999999
20135,42499.940000000024
20135,13327.819999999992
20135,40.0
20136,32103.29999999998
20136,44259.58999999997
20136,11387.309999999996
20136,44936.95999999996
20136,21920.09000000002
20136,3981.0899999999974
20136,21619.04999999999
20136,40069.46999999998
20136,30503.300000000025
20136,39189.32999999999
20136,28315.699999999986
20136,10745.024744112961
20136,43326.92000000001
20136,8450.28
20136,10013.689999999997
20136,7040.269999999995
20136,8732.730000000003
20136,1162.4999999999995
20136,7272.2
20136,8168.4499999999925
20136,8095.090000000004
20136,18537.409999999985
20136,7077.439999999998
20136,10930.070000000002
20136,9120.37
20136,919.1099999999998
20136,416.47999999999996
20136,2191.8199999999997
20136,2489.0799678596104
20136,960.3999999999996
20136,13300.130000000008
20136,4894.829999999998
20136,14950.379999999988
20136,1706.35
20136,756.9999999999998
20136,2141.09
20136,81310.87999999993
20136,67574.43000000004
20136,3655.4999999999995
20136,5414.519898190425
20136,3075.780000000003
20136,11.970000000000002
20136,21408.85
20136,587.0000000000002
20136,10141.3
20136,2377.0799999999995
20136,13415.73
20136,4131.4900000000025
20136,3679.9999999999986
20136,133.50999999999993
20136,1022.0000000000001
20136,13046.76999999999
20136,3986.9700000000016
20136,62524.579999999965
20136,12242.859999999995
20136,33317.120000000024
20136,19124.21999999999
20136,31164.040000000015
20136,20420.490000000005
20136,4983.900000000003
20136,3643.399999999998
20136,62168.80000000001
20136,88941.55000000006
20136,69193.15999999996
20136,158241.97999999998
20136,70496.69999999997
20136,65667.97999999997
20136,115507.25000000003
20136,38696.770000000004
20136,42499.940000000024
20136,16837.299999999992
20136,40.0
20137,20124.219999999998
20137,50995.499999999985
20137,11387.309999999996
20137,36550.45999999997
20137,38096.04000000003
20137,7338.850000000006
20137,16556.71
20137,40098.84
20137,30503.300000000025
20137,39036.13999999996
20137,23286.46000000002
20137,9262.329999999993
20137,43041.96999999999
20137,11662.450000000006
20137,30437.180000000004
20137,9646.099999999999
20137,19633.63999999999
20137,988.9499999999999
20137,7272.2
20137,8168.4499999999925
20137,9459.269999999995
20137,18537.409999999985
20137,6598.419999999995
20137,10930.070000000002
20137,6969.740000000006
20137,1208.2200000000005
20137,401.24999999999994
20137,2499.7199999999993
20137,2489.0799678596104
20137,1098.92
20137,8955.940000000004
20137,6395.770000000002
20137,14950.379999999988
20137,1706.35
20137,630.2499999999998
20137,2729.3699999999994
20137,80620.15999999995
20137,63852.29999999996
20137,3655.4999999999995
20137,5414.519898190425
20137,3075.780000000003
20137,17.91
20137,23240.950000000015
20137,796.0
20137,14756.499999999996
20137,1830.3700000000003
20137,10.000000000000002
20137,17331.86999999999
20137,3673.3699999999985
20137,2730.0000000000005
20137,133.50999999999993
20137,1022.0000000000001
20137,16581.89000000001
20137,3533.099999999998
20137,81287.04999999994
20137,15856.660000000005
20137,33317.120000000024
20137,18733.180000000015
20137,33639.62999999998
20137,21248.18999999999
20137,5352.549999999997
20137,3643.399999999998
20137,62168.80000000001
20137,88941.55000000006
20137,69193.15999999996
20137,158154.7800000001
20137,78343.48999999999
20137,62553.949999999946
20137,125039.73998911334
20137,38696.770000000004
20137,42499.940000000024
20137,14590.460000000006
20137,19.999999999999996
20138,11440.049999999996
20138,50995.499999999985
20138,11387.309999999996
20138,35446.18000000001
20138,24255.739999999998
20138,4223.420000000002
20138,16556.71
20138,40098.84
20138,30503.300000000025
20138,39036.13999999996
20138,23286.46000000002
20138,9262.329999999993
20138,44270.3
20138,11177.380000000006
20138,30437.180000000004
20138,9646.099999999999
20138,19633.63999999999
20138,988.9499999999999
20138,7272.2
20138,7873.179999999998
20138,9459.269999999995
20138,18537.409999999985
20138,6598.419999999995
20138,10930.070000000002
20138,6969.740000000006
20138,1208.2200000000005
20138,368.0799999999999
20138,2499.7199999999993
20138,2489.0799678596104
20138,1098.92
20138,8802.92
20138,4894.829999999998
20138,14950.379999999988
20138,1706.35
20138,630.2499999999998
20138,2987.9400000000023
20138,80620.15999999995
20138,63852.29999999996
20138,3655.4999999999995
20138,5414.519898190425
20138,3347.130000000003
20138,17.91
20138,23240.950000000015
20138,1531.0000000000005
20138,14756.499999999996
20138,1830.3700000000003
20138,10.000000000000002
20138,11836.919999999998
20138,3867.0499999999984
20138,2315.0000000000005
20138,240.42999999999995
20138,1231.0000000000005
20138,7360.800000000007
20138,3986.9700000000016
20138,57117.61999999997
20138,11995.610000000011
20138,33317.120000000024
20138,19494.949999999986
20138,33639.62999999998
20138,20420.490000000005
20138,5352.549999999997
20138,3643.399999999998
20138,62168.80000000001
20138,91629.15999999997
20138,69193.15999999996
20138,158154.7800000001
20138,70496.69999999997
20138,62779.629999999954
20138,125039.73998911334
20138,38696.770000000004
20138,42499.940000000024
20138,14590.460000000006
20139,14684.610000000004
20139,48563.69000000004
20139,11925.710000000005
20139,38125.32
20139,24465.14
20139,3423.8999999999987
20139,17500.240000000005
20139,37204.71999999997
20139,41634.68999999997
20139,41634.68999999997
20139,23286.46000000002
20139,9262.329999999993
20139,44270.3
20139,10800.73
20139,18477.529999999984
20139,9646.099999999999
20139,1051.3199999999997
20139,1514.6199999999992
20139,7272.2
20139,7309.949999999997
20139,9812.770000000004
20139,25295.030000000017
20139,6598.419999999995
20139,15027.130000000012
20139,5312.460000000005
20139,1158.5799999999997
20139,401.24999999999994
20139,1952.6199999999992
20139,2039.2199999999996
20139,1098.92
20139,7648.280000000001
20139,6300.8099999999995
20139,12356.919999999991
20139,1520.2899999999997
20139,630.2499999999998
20139,2987.9400000000023
20139,72161.07999999997
20139,66944.07999999999
20139,3655.4999999999995
20139,6710.199999999995
20139,3347.130000000003
20139,23240.950000000015
20139,1.0
20139,1572.9999999999998
20139,12154.590000000007
20139,2115.3499999999995
20139,20.92
20139,16120.03999999999
20139,4596.909999999998
20139,2425.0000000000005
20139,191.12999999999997
20139,1231.0000000000005
20139,3364.060000000001
20139,3950.100000000003
20139,57117.61999999997
20139,11735.179999999998
20139,35436.11000000001
20139,19404.900000000012
20139,34681.24999999997
20139,19415.989999999994
20139,8761.589999999995
20139,2622.3900000000003
20139,62168.80000000001
20139,90385.98000000004
